           1  5.747807713533637E-009
           2  0.427211210601557     
           3  0.320408407951149     
           4  0.240306305963348     
           5  0.180229729472500     
           6  0.135172297104367     
           7  0.101379222828270     
           8  7.603441712119786E-002
           9  5.702581284089508E-002
          10  4.276935963066884E-002
          11  3.207701972299976E-002
          12  2.405776479224842E-002
          13  1.804332359418526E-002
          14  1.353249269563816E-002
          15  1.014936952172803E-002
          16  7.612027141295580E-003
          17  5.709020355971355E-003
          18  4.281765266978267E-003
          19  3.211323950233514E-003
          20  2.408492962674995E-003
          21  1.806369722006142E-003
          22  1.354777291504528E-003
          23  1.016082968628337E-003
          24  7.620622264712083E-004
          25  5.715466698533730E-004
          26  4.286600023900049E-004
          27  3.214950017924850E-004
          28  2.411212513443498E-004
          29  1.808409385082518E-004
          30  1.356307038811810E-004
          31  1.017230279108798E-004
          32  7.629227093315543E-005
          33  5.721920319986324E-005
          34  4.291440239989496E-005
          35  3.218580179991934E-005
          36  2.413935134993811E-005
          37  1.810451351245252E-005
          38  1.357838513433861E-005
          39  1.018378885075336E-005
          40  7.637841638064577E-006
          41  5.728381228548101E-006
          42  4.296285921410825E-006
          43  3.222214441057932E-006
          44  2.416660830793308E-006
          45  1.812495623094876E-006
          46  1.359371717321078E-006
          47  1.019528787990750E-006
          48  7.646465909930176E-007
          49  5.734849432447297E-007
          50  4.301137074335223E-007
          51  3.225852805751230E-007
          52  2.419389604313282E-007
          53  1.814542203234856E-007
          54  1.360906652426063E-007
          55  1.020679989319488E-007
          56  7.655099919895716E-008
          57  5.741324939921451E-008
          58  4.305993704940838E-008
          59  3.229495278705443E-008
          60  2.422121459028941E-008
          61  1.816591094271600E-008
          62  1.362443320703621E-008
          63  1.021832490527656E-008
          64  7.663743678956978E-009
