  0.000000000000000E+000  2.090604826425588E-021
  1.000000000000000E-003  1.881544531379256E-022
  2.000000000000000E-003  1.304746452412072E-021
  3.000000000000000E-003  4.177216896717369E-022
  4.000000000000000E-003  9.869879263567890E-022
  5.000000000000000E-003  5.631925391283984E-022
  6.000000000000000E-003  8.474478796494814E-022
  7.000000000000000E-003  6.423924479372105E-022
  8.000000000000000E-003  7.829536653729641E-022
  9.000000000000001E-003  6.831018003013370E-022
  1.000000000000000E-002  7.522831870539989E-022
  1.100000000000000E-002  7.035059078977166E-022
  1.200000000000000E-002  7.374783509475717E-022
  1.300000000000000E-002  7.136135320256159E-022
  1.400000000000000E-002  7.302776913612197E-022
  1.500000000000000E-002  7.185925854354819E-022
  1.600000000000000E-002  7.267622640355474E-022
