 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    2" 
SOLUTIONTIME=     0.00100000,STRANDID=  10
  0.47967286E+00  0.71036438E+00 -0.32714000E-01 -0.12595500E-01  0.20000000E-01   89    9
  0.47865106E+00  0.75442108E+00 -0.13489400E+00 -0.10692550E+00  0.20000000E-01   90    9
 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="   12" 
SOLUTIONTIME=     0.01100000,STRANDID=  10
  0.29913088E+00  0.70931958E+00 -0.72427000E-01 -0.11554180E+00  0.20000000E-01   81    9
  0.30085234E+00  0.75448773E+00  0.71028000E-01 -0.10152880E+00  0.20000000E-01   82    9
  0.34581565E+00  0.71090877E+00  0.67971000E-01  0.16891200E-01  0.20000000E-01   83    9
  0.34620134E+00  0.75535916E+00  0.10011200E+00 -0.28909800E-01  0.20000000E-01   84    9
  0.39071477E+00  0.71022402E+00  0.59564000E-01 -0.40171800E-01  0.20000000E-01   85    9
  0.38798621E+00  0.75431952E+00 -0.16781600E+00 -0.11554680E+00  0.20000000E-01   86    9
  0.43664208E+00  0.70898285E+00  0.13684000E+00 -0.14360280E+00  0.20000000E-01   87    9
  0.43470210E+00  0.75331152E+00 -0.24825000E-01 -0.19954680E+00  0.20000000E-01   88    9
  0.47960743E+00  0.71031957E+00 -0.32714000E-01 -0.32208800E-01  0.20000000E-01   89    9
  0.47838127E+00  0.75418761E+00 -0.13489400E+00 -0.12653880E+00  0.20000000E-01   90    9
