 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    2" 
SOLUTIONTIME=     0.00100000,STRANDID=  11
  0.52503455E+00  0.70977888E+00  0.17275000E-01 -0.12036730E+00  0.20000000E-01   91   10
  0.52482559E+00  0.75480516E+00 -0.87205000E-01 -0.10722830E+00  0.20000000E-01   92   10
  0.56971220E+00  0.70993132E+00 -0.14390200E+00 -0.44144300E-01  0.20000000E-01   93   10
  0.56981246E+00  0.75484162E+00 -0.93768000E-01 -0.88995300E-01  0.20000000E-01   94   10
  0.61532481E+00  0.70997334E+00  0.16240700E+00 -0.23138300E-01  0.20000000E-01   95   10
  0.61518567E+00  0.75550046E+00  0.92837000E-01  0.24042370E+00  0.20000000E-01   96   10
  0.65974662E+00  0.71022759E+00 -0.12669000E+00  0.10398770E+00  0.20000000E-01   97   10
  0.66024789E+00  0.75547099E+00  0.12394400E+00  0.22568870E+00  0.20000000E-01   98   10
  0.70510390E+00  0.70996986E+00  0.51952000E-01 -0.24876300E-01  0.20000000E-01   99   10
  0.70490243E+00  0.75496306E+00 -0.48787000E-01 -0.28275300E-01  0.20000000E-01  100   10
 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    4" 
SOLUTIONTIME=     0.00300000,STRANDID=  11
  0.52506910E+00  0.70951853E+00  0.17275000E-01 -0.13998060E+00  0.20000000E-01   91   10
  0.52465118E+00  0.75457109E+00 -0.87205000E-01 -0.12684160E+00  0.20000000E-01   92   10
  0.56942439E+00  0.70982342E+00 -0.14390200E+00 -0.63757600E-01  0.20000000E-01   93   10
  0.56962493E+00  0.75464402E+00 -0.93768000E-01 -0.10860860E+00  0.20000000E-01   94   10
  0.61564963E+00  0.70990745E+00  0.16240700E+00 -0.42751600E-01  0.20000000E-01   95   10
  0.61537135E+00  0.75596169E+00  0.92837000E-01  0.22081040E+00  0.20000000E-01   96   10
  0.65949324E+00  0.71041595E+00 -0.12669000E+00  0.84374400E-01  0.20000000E-01   97   10
  0.66049578E+00  0.75590275E+00  0.12394400E+00  0.20607540E+00  0.20000000E-01   98   10
  0.70520781E+00  0.70990049E+00  0.51952000E-01 -0.44489600E-01  0.20000000E-01   99   10
  0.70480485E+00  0.75488690E+00 -0.48787000E-01 -0.47888600E-01  0.20000000E-01  100   10
 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    6" 
SOLUTIONTIME=     0.00500000,STRANDID=  11
  0.52510365E+00  0.70921896E+00  0.17275000E-01 -0.15959390E+00  0.20000000E-01   91   10
  0.52447677E+00  0.75429779E+00 -0.87205000E-01 -0.14645490E+00  0.20000000E-01   92   10
  0.56913659E+00  0.70967629E+00 -0.14390200E+00 -0.83370900E-01  0.20000000E-01   93   10
  0.56943739E+00  0.75440719E+00 -0.93768000E-01 -0.12822190E+00  0.20000000E-01   94   10
  0.61597444E+00  0.70980233E+00  0.16240700E+00 -0.62364900E-01  0.20000000E-01   95   10
  0.61555702E+00  0.75638370E+00  0.92837000E-01  0.20119710E+00  0.20000000E-01   96   10
  0.65923986E+00  0.71056509E+00 -0.12669000E+00  0.64761100E-01  0.20000000E-01   97   10
  0.66074366E+00  0.75629529E+00  0.12394400E+00  0.18646210E+00  0.20000000E-01   98   10
  0.70531171E+00  0.70979190E+00  0.51952000E-01 -0.64102900E-01  0.20000000E-01   99   10
  0.70470728E+00  0.75477151E+00 -0.48787000E-01 -0.67501900E-01  0.20000000E-01  100   10
 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    8" 
SOLUTIONTIME=     0.00700000,STRANDID=  11
  0.52513820E+00  0.70888016E+00  0.17275000E-01 -0.17920720E+00  0.20000000E-01   91   10
  0.52430236E+00  0.75398527E+00 -0.87205000E-01 -0.16606820E+00  0.20000000E-01   92   10
  0.56884878E+00  0.70948994E+00 -0.14390200E+00 -0.10298420E+00  0.20000000E-01   93   10
  0.56924986E+00  0.75413113E+00 -0.93768000E-01 -0.14783520E+00  0.20000000E-01   94   10
  0.61629926E+00  0.70965799E+00  0.16240700E+00 -0.81978200E-01  0.20000000E-01   95   10
  0.61574270E+00  0.75676648E+00  0.92837000E-01  0.18158380E+00  0.20000000E-01   96   10
  0.65898648E+00  0.71067500E+00 -0.12669000E+00  0.45147800E-01  0.20000000E-01   97   10
  0.66099155E+00  0.75664860E+00  0.12394400E+00  0.16684880E+00  0.20000000E-01   98   10
  0.70541562E+00  0.70964408E+00  0.51952000E-01 -0.83716200E-01  0.20000000E-01   99   10
  0.70460970E+00  0.75461689E+00 -0.48787000E-01 -0.87115200E-01  0.20000000E-01  100   10
 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="   10" 
SOLUTIONTIME=     0.00900000,STRANDID=  11
  0.52517275E+00  0.70850213E+00  0.17275000E-01 -0.19882050E+00  0.20000000E-01   91   10
