 VARIABLES= X1,X2,Y1,Y2,R,ID,RK
ZONE T="    2" 
SOLUTIONTIME=     0.00100000,STRANDID=   2
  0.52451986E+00  0.34983778E+00 -0.24007000E+00 -0.86011300E-01  0.20000000E-01   51    1
  0.52508801E+00  0.39521716E+00  0.44003000E-01  0.10367570E+00  0.20000000E-01   52    1
  0.52519574E+00  0.43980219E+00  0.97868000E-01 -0.10380730E+00  0.20000000E-01   53    1
  0.52484129E+00  0.48474213E+00 -0.79353000E-01 -0.13383930E+00  0.20000000E-01   54    1
  0.52512292E+00  0.53010287E+00  0.61459000E-01  0.46529700E-01  0.20000000E-01   55    1
  0.52482097E+00  0.57494317E+00 -0.89517000E-01 -0.33318300E-01  0.20000000E-01   56    1
  0.52484826E+00  0.61994706E+00 -0.75870000E-01 -0.31373300E-01  0.20000000E-01   57    1
  0.52519930E+00  0.66481797E+00  0.99651000E-01 -0.95917300E-01  0.20000000E-01   58    1
  0.52503455E+00  0.70976907E+00  0.17275000E-01 -0.12036730E+00  0.20000000E-01   59    1
  0.52482559E+00  0.75479535E+00 -0.87205000E-01 -0.10722830E+00  0.20000000E-01   60    1
  0.56994999E+00  0.34960960E+00 -0.25004000E-01 -0.20010430E+00  0.20000000E-01   61    1
  0.57012373E+00  0.39496758E+00  0.61864000E-01 -0.21115300E-01  0.20000000E-01   62    1
  0.57029153E+00  0.44023131E+00  0.14576600E+00  0.11075170E+00  0.20000000E-01   63    1
  0.56991006E+00  0.48483586E+00 -0.44968000E-01 -0.86975300E-01  0.20000000E-01   64    1
  0.57001836E+00  0.53017099E+00  0.91800000E-02  0.80589700E-01  0.20000000E-01   65    1
  0.57013964E+00  0.57514767E+00  0.69819000E-01  0.68931700E-01  0.20000000E-01   66    1
  0.57017357E+00  0.61976291E+00  0.86783000E-01 -0.12344630E+00  0.20000000E-01   67    1
  0.57023373E+00  0.66505794E+00  0.11686600E+00  0.24065700E-01  0.20000000E-01   68    1
  0.56971220E+00  0.70992152E+00 -0.14390200E+00 -0.44144300E-01  0.20000000E-01   69    1
  0.56981246E+00  0.75483182E+00 -0.93768000E-01 -0.88995300E-01  0.20000000E-01   70    1
  0.61496580E+00  0.34970893E+00 -0.17101000E-01 -0.15043830E+00  0.20000000E-01   71    1
  0.61500074E+00  0.39480744E+00  0.37200000E-03 -0.10118130E+00  0.20000000E-01   72    1
  0.61515650E+00  0.43982389E+00  0.78252000E-01 -0.92958300E-01  0.20000000E-01   73    1
  0.61492685E+00  0.48504316E+00 -0.36575000E-01  0.16677700E-01  0.20000000E-01   74    1
  0.61518032E+00  0.53022643E+00  0.90161000E-01  0.10831270E+00  0.20000000E-01   75    1
  0.61481452E+00  0.57457090E+00 -0.92738000E-01 -0.21945530E+00  0.20000000E-01   76    1
  0.61497163E+00  0.62001907E+00 -0.14184000E-01  0.46327000E-02  0.20000000E-01   77    1
  0.61499873E+00  0.66480513E+00 -0.63300000E-03 -0.10233830E+00  0.20000000E-01   78    1
  0.61532481E+00  0.70996353E+00  0.16240700E+00 -0.23138300E-01  0.20000000E-01   79    1
  0.61518567E+00  0.75549065E+00  0.92837000E-01  0.24042370E+00  0.20000000E-01   80    1
  0.65989810E+00  0.35010284E+00 -0.50949000E-01  0.46518700E-01  0.20000000E-01   81    1
  0.65971338E+00  0.39502971E+00 -0.14330800E+00  0.99537000E-02  0.20000000E-01   82    1
  0.65990683E+00  0.44009386E+00 -0.46584000E-01  0.42024700E-01  0.20000000E-01   83    1
  0.65982738E+00  0.48496930E+00 -0.86312000E-01 -0.20252300E-01  0.20000000E-01   84    1
  0.66001631E+00  0.53047563E+00  0.81560000E-02  0.23291370E+00  0.20000000E-01   85    1
  0.66023439E+00  0.57486267E+00  0.11719400E+00 -0.73570300E-01  0.20000000E-01   86    1
  0.65991151E+00  0.61994197E+00 -0.44243000E-01 -0.33920300E-01  0.20000000E-01   87    1
  0.66003680E+00  0.66484530E+00  0.18400000E-01 -0.82254300E-01  0.20000000E-01   88    1
  0.65974662E+00  0.71021778E+00 -0.12669000E+00  0.10398770E+00  0.20000000E-01   89    1
  0.66024789E+00  0.75546118E+00  0.12394400E+00  0.22568870E+00  0.20000000E-01   90    1
  0.70503171E+00  0.34984954E+00  0.15855000E-01 -0.80132300E-01  0.20000000E-01   91    1
  0.70509431E+00  0.39499283E+00  0.47155000E-01 -0.84903000E-02  0.20000000E-01   92    1
  0.70516397E+00  0.43996924E+00  0.81983000E-01 -0.20281300E-01  0.20000000E-01   93    1
  0.70474998E+00  0.48496930E+00 -0.12500900E+00 -0.20251300E-01  0.20000000E-01   94    1
  0.70467774E+00  0.53004326E+00 -0.16113200E+00  0.16727700E-01  0.20000000E-01   95    1
  0.70509203E+00  0.57548901E+00  0.46016000E-01  0.23960070E+00  0.20000000E-01   96    1
  0.70492419E+00  0.61976190E+00 -0.37907000E-01 -0.12395130E+00  0.20000000E-01   97    1
  0.70507070E+00  0.66491004E+00  0.35349000E-01 -0.49884300E-01  0.20000000E-01   98    1
  0.70510390E+00  0.70996005E+00  0.51952000E-01 -0.24876300E-01  0.20000000E-01   99    1
